id,host_is_superhost,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
2269506,f,22.28051,114.15347,Apartment,Entire home/apt,6,1,2,3,Real Bed,132,4,89,9,9,9,9,10,9,1.7
2272136,f,22.30187,114.17631,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,21,0,88,10,9,9,9,10,9,0.42
2298810,t,22.39504,114.26997,House,Private room,2,1,1,1,Real Bed,119,15,96,10,10,10,10,9,9,1.53
2299744,f,22.29775,114.17125,Apartment,Private room,2,1,1,1,Real Bed,43,0,90,9,10,10,10,10,9,0.56
2302198,f,22.36593,114.17577,Apartment,Entire home/apt,3,1,1,1,Real Bed,60,5,83,9,8,9,10,9,8,0.78
2316125,f,22.29779,114.17136,Apartment,Private room,2,1,1,1,Real Bed,50,0,94,9,10,10,10,10,9,0.65
2330370,f,22.30258,114.17368,Apartment,Entire home/apt,3,0,0,1,Real Bed,59,1,93,10,10,10,9,9,9,0.77
2334461,f,22.29694,114.17111,Apartment,Private room,3,1,1,2,Real Bed,25,0,94,9,10,10,10,10,10,0.33
2336430,f,22.29678,114.17223,Apartment,Private room,2,1,1,1,Real Bed,42,0,91,9,10,10,10,10,9,0.55
2339680,f,22.3019,114.17594,Apartment,Entire home/apt,2,1,1,0,Real Bed,46,0,92,9,10,10,9,10,9,0.62
2342794,t,22.3223,114.17032,Apartment,Entire home/apt,8,3,3,3,Real Bed,190,14,97,10,10,10,10,10,10,2.49
2357436,f,22.28616,114.14697,Apartment,Private room,1,1,1,1,Real Bed,17,0,88,10,9,9,9,9,9,0.22
2377727,f,22.31885,114.17069,Apartment,Entire home/apt,8,1,3,4,Real Bed,137,2,89,9,9,9,9,10,9,1.78
2387260,f,22.27996,114.18391,Apartment,Entire home/apt,4,1,1,1,Real Bed,15,0,93,9,9,10,9,10,9,0.22
2393133,f,22.28482,114.13993,Apartment,Entire home/apt,6,1,2,3,Real Bed,83,16,91,9,10,10,10,9,9,1.09
2401768,t,22.27854,114.1719,Apartment,Private room,3,2.5,1,2,Real Bed,8,0,93,10,10,10,10,10,9,0.12
2458782,f,22.30592,114.17191,Apartment,Private room,2,1,1,1,Real Bed,59,0,85,9,9,9,9,10,9,0.97
2462199,f,22.29714,114.17231,Apartment,Entire home/apt,5,2,2,3,Real Bed,9,0,89,9,10,10,10,9,9,0.12
2472517,t,22.31376,114.16765,Apartment,Entire home/apt,5,1,2,4,Real Bed,309,31,96,10,10,10,10,10,9,4.06
2522202,f,22.28434,114.1422,Apartment,Entire home/apt,4,2,2,2,Real Bed,14,0,97,10,9,10,10,10,9,0.21
2527002,t,22.33873,114.21389,Apartment,Private room,1,1,1,2,Real Bed,1,0,80,8,4,10,10,10,6,0.02
2529065,f,22.28764,114.13358,Apartment,Entire home/apt,4,2,3,2,Real Bed,3,0,93,9,9,10,9,8,9,0.04
2532565,f,22.27775,114.18613,Apartment,Private room,1,1,1,1,Real Bed,13,0,87,9,9,9,9,10,9,0.17
2543939,f,22.27821,114.17546,Apartment,Entire home/apt,6,1,2,3,Real Bed,23,0,91,9,9,9,9,10,8,0.31
2553749,f,22.28418,114.13032,Apartment,Entire home/apt,2,1,1,1,Real Bed,7,0,89,10,10,10,9,8,8,0.37
2554982,f,22.27881,114.17142,Apartment,Entire home/apt,2,1,2,1,Real Bed,2,0,80,8,6,10,9,10,9,0.03
2566050,f,22.31663,114.17142,Apartment,Entire home/apt,2,1,1,1,Real Bed,196,12,90,9,9,10,10,10,9,2.58
2601928,f,22.28576,114.14769,Loft,Entire home/apt,2,1,0,1,Real Bed,11,0,96,9,10,9,9,9,9,0.15
2602382,f,22.27793,114.18494,Apartment,Private room,2,1,1,1,Real Bed,22,0,79,8,8,9,9,10,8,0.29
2602519,f,22.31856,114.17175,Apartment,Entire home/apt,6,1,2,3,Real Bed,271,12,91,9,9,10,10,10,9,3.58
2604464,f,22.30391,114.17075,Apartment,Entire home/apt,4,1,1,2,Real Bed,4,0,75,5,8,7,8,10,8,0.05
2604819,f,22.3174,114.17036,Apartment,Entire home/apt,8,2,3,4,Real Bed,77,2,89,9,9,9,10,10,9,1.05
2612849,f,22.31863,114.16932,Apartment,Entire home/apt,6,1,2,3,Real Bed,220,10,91,10,9,10,10,10,9,2.91
2638755,t,22.32328,114.1704,Apartment,Private room,2,1,1,2,Real Bed,54,5,86,9,8,9,9,9,8,0.75
2648857,f,22.31981,114.16538,Apartment,Entire home/apt,4,1,2,2,Real Bed,5,0,85,8,9,10,10,7,8,0.16
2653430,t,22.2804,114.18145,Apartment,Private room,1,1,1,1,Real Bed,1,0,40,4,2,10,10,8,2,0.02
2667253,t,22.21134,114.02612,Apartment,Private room,2,1,1,1,Real Bed,70,3,97,10,10,10,10,10,9,0.94
2688143,t,22.28558,114.19337,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,100,10,10,10,10,10,9,0.03
2697004,f,22.29869,114.17567,Apartment,Private room,2,1,1,1,Real Bed,2,0,90,9,8,9,9,9,8,0.03
2703648,f,22.29778,114.17634,Apartment,Private room,1,1,1,1,Real Bed,18,0,92,9,10,9,9,9,9,0.24
2703656,f,22.29847,114.17609,Apartment,Private room,1,1,1,1,Real Bed,10,0,82,9,9,9,9,9,9,0.13
2714547,f,22.28692,114.13815,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,90,10,9,9,10,8,9,0.03
2715344,f,22.27957,114.18344,Condominium,Entire home/apt,2,1,1,1,Real Bed,94,0,85,9,9,9,9,10,8,1.25
2724710,f,22.28195,114.18418,Apartment,Entire home/apt,8,2,3,3,Real Bed,48,0,89,9,9,9,9,10,9,0.64
2740199,f,22.28322,114.13038,Apartment,Entire home/apt,5,1,0,1,Real Bed,7,2,94,10,9,10,9,10,9,0.39
2754259,f,22.32006,114.17051,Apartment,Entire home/apt,4,1,1,2,Real Bed,76,0,90,10,9,9,9,10,9,1.03
2757546,f,22.26927,114.186,Apartment,Private room,1,2,2,1,Real Bed,8,1,90,9,9,10,10,9,9,0.12
2760202,f,22.27931,114.18328,Condominium,Entire home/apt,2,1.5,1,0,Real Bed,55,2,82,9,8,8,8,9,9,0.73
2765939,f,22.29769,114.17105,Apartment,Private room,2,1,1,1,Real Bed,17,0,96,10,10,10,10,10,9,0.23
2766273,f,22.29626,114.17075,Apartment,Private room,2,1,1,2,Real Bed,7,0,91,10,10,10,9,10,9,0.1
2786955,f,22.31191,114.17091,Apartment,Entire home/apt,6,1,2,2,Real Bed,18,0,89,9,9,10,10,9,9,0.24
2789756,f,22.29954,114.18444,Serviced apartment,Entire home/apt,4,1.5,2,2,Real Bed,13,0,90,9,9,9,10,9,9,0.19
2794976,f,22.31048,114.16965,Apartment,Entire home/apt,4,1,2,2,Real Bed,53,1,87,8,9,9,9,9,9,0.72
2825823,f,22.27768,114.16819,Apartment,Entire home/apt,3,1,0,1,Real Bed,46,1,78,8,8,9,9,10,8,0.62
2847850,f,22.20467,114.02564,Apartment,Entire home/apt,3,1,1,0,Real Bed,58,8,92,10,10,9,9,9,9,0.78
2856944,t,22.27508,114.15624,Apartment,Entire home/apt,3,1,1,1,Real Bed,36,11,98,10,10,10,10,10,10,0.73
2858857,t,22.26533,113.99361,Apartment,Private room,3,1.5,1,3,Real Bed,186,26,96,10,10,10,10,9,10,2.5
2868081,f,22.28745,114.19125,Apartment,Private room,4,1,1,1,Real Bed,1,0,80,10,10,8,8,10,10,0.01
2870051,f,22.28826,114.18985,Apartment,Entire home/apt,2,1,1,1,Real Bed,8,0,98,10,10,10,9,9,10,0.11
2881042,t,22.29795,114.1698,Apartment,Private room,2,1,1,1,Real Bed,15,1,87,8,9,9,9,9,9,0.26
2881064,t,22.29639,114.17009,Apartment,Private room,2,1,1,1,Real Bed,40,1,89,9,9,10,10,10,9,0.59
2883398,f,22.2788,114.19347,Apartment,Entire home/apt,2,1,0,1,Real Bed,4,0,90,10,10,10,10,10,9,0.06
2901976,f,22.27436,114.17512,Apartment,Entire home/apt,2,1,0,1,Real Bed,7,0,91,10,9,10,9,9,8,0.09
2909327,f,22.2783,114.18491,Apartment,Entire home/apt,2,1,0,1,Real Bed,6,0,90,10,9,10,10,10,9,0.08
2920973,f,22.28309,114.12974,Apartment,Entire home/apt,3,1,1,1,Real Bed,5,0,96,10,9,10,10,9,9,0.07
2942712,f,22.28427,114.148,Apartment,Private room,2,1,1,1,Real Bed,4,0,85,10,10,10,10,9,10,0.07
2952012,f,22.29893,114.17218,Serviced apartment,Hotel room,2,1,1,0,Real Bed,66,0,88,9,9,10,9,10,8,0.89
2962614,f,22.27862,114.18469,Condominium,Entire home/apt,2,1,1,1,Real Bed,42,0,80,8,8,8,8,10,8,0.59
2970176,f,22.27917,114.18606,Apartment,Entire home/apt,2,1,0,1,Real Bed,41,0,86,9,9,9,9,10,9,0.56
2970536,f,22.2784,114.18618,Apartment,Entire home/apt,3,1,0,2,Real Bed,28,0,83,9,8,9,9,10,8,0.38
2974252,t,22.21107,114.02581,Apartment,Private room,6,1,1,2,Real Bed,29,0,97,10,10,10,10,10,9,0.43
2980993,f,22.31818,114.17043,Apartment,Private room,1,1,1,2,Real Bed,5,0,96,10,8,9,9,9,10,0.08
2989858,t,22.28349,114.15344,Apartment,Private room,2,1,1,1,Real Bed,2,0,80,8,8,10,9,10,10,0.03
2989907,t,22.28049,114.15261,Apartment,Private room,1,1,1,1,Real Bed,1,0,100,10,8,10,10,10,10,0.03
2991195,f,22.27709,114.17724,Apartment,Entire home/apt,4,2,2,2,Real Bed,6,0,92,9,10,10,8,10,9,0.08
2993826,f,22.31686,114.17253,Apartment,Entire home/apt,6,1,2,2,Real Bed,10,0,92,9,9,9,9,10,9,0.14
2993849,f,22.31756,114.16953,Apartment,Entire home/apt,6,1,2,2,Real Bed,9,0,77,7,7,8,8,9,8,0.14
2993971,f,22.31908,114.17042,Apartment,Entire home/apt,9,1,2,4,Real Bed,7,0,77,7,9,9,9,9,8,0.1
2999296,t,22.28639,114.14809,Apartment,Private room,2,1,1,1,Real Bed,1,0,80,6,4,10,8,8,2,0.01
2999430,t,22.28474,114.19248,Apartment,Private room,2,1,1,1,Real Bed,1,0,40,2,2,2,10,10,4,0.01
3002319,f,22.28815,114.14836,Apartment,Entire home/apt,3,1,1,2,Real Bed,118,8,85,9,10,10,9,9,9,1.65
3014888,f,22.29897,114.17219,Serviced apartment,Hotel room,2,1,1,1,Real Bed,83,0,89,9,9,10,10,10,9,1.14
3021624,t,22.27791,114.17836,Apartment,Entire home/apt,5,2,3,4,Real Bed,139,14,95,10,9,10,10,10,10,1.89
3023328,f,22.29895,114.1722,Serviced apartment,Hotel room,2,1,1,2,Real Bed,83,0,93,9,10,10,10,10,9,1.13
3023503,f,22.29892,114.17218,Serviced apartment,Hotel room,2,1,1,1,Real Bed,30,0,90,9,10,10,10,10,9,0.41
3023684,f,22.29895,114.17218,Serviced apartment,Hotel room,2,1,1,2,Real Bed,41,0,92,9,10,10,10,10,9,0.57
3024940,f,22.30566,114.16753,Boutique hotel,Private room,3,1,1,2,Real Bed,49,0,93,10,9,9,10,10,9,1.28
3034946,t,22.31152,114.17055,Condominium,Entire home/apt,7,1,2,4,Real Bed,19,0,90,9,9,9,10,10,9,0.26
3043288,t,22.31794,114.17046,Apartment,Entire home/apt,7,1,2,4,Real Bed,15,0,83,9,8,10,9,9,9,0.21
3069740,f,22.28637,114.13977,Apartment,Private room,2,1,1,1,Real Bed,36,2,89,9,9,9,9,10,9,0.53
3069823,f,22.28609,114.13835,Apartment,Private room,2,1,1,1,Real Bed,18,0,91,9,9,9,9,9,9,0.25
3069856,f,22.28467,114.13997,Apartment,Private room,2,1,1,1,Real Bed,12,1,88,9,9,9,9,9,8,0.18
3069865,f,22.28456,114.14001,Apartment,Private room,2,1,1,1,Real Bed,14,0,90,9,9,9,10,9,8,0.19
3071178,f,22.28317,114.14927,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,6,0,90,9,9,9,9,8,9,0.09
3075861,f,22.39248,114.29857,Townhouse,Private room,2,1,1,2,Real Bed,76,0,97,10,10,10,10,9,9,1.03
3085792,t,22.38574,114.18727,House,Entire home/apt,6,3,3,3,Real Bed,7,0,92,10,8,10,10,10,10,0.1
3106594,f,22.28859,114.01645,Apartment,Entire home/apt,4,1,1,2,Real Bed,22,2,95,10,10,10,10,10,9,0.3
3115717,f,22.3027,114.01118,Apartment,Entire home/apt,4,1,2,2,Real Bed,105,10,90,9,9,10,10,9,9,1.43
3127113,f,22.29661,114.17085,Apartment,Private room,2,1,1,1,Real Bed,6,0,93,9,10,9,10,10,9,0.08
3127393,f,22.29663,114.17198,Apartment,Entire home/apt,5,2,2,3,Real Bed,7,0,94,9,9,10,9,9,9,0.1
3136450,t,22.37828,114.10967,Apartment,Private room,8,1,2,1,Real Bed,1,0,100,10,10,10,10,10,10,0.07
3140677,f,22.28421,114.1497,Apartment,Entire home/apt,4,1,1,2,Real Bed,73,6,93,9,9,10,10,10,9,1
3152441,t,22.29596,114.27269,Apartment,Private room,2,1,1,1,Real Bed,8,1,93,10,9,10,10,8,9,0.11
3177173,f,22.27634,114.17423,Apartment,Entire home/apt,2,1,1,1,Real Bed,26,1,94,10,10,10,10,10,9,0.38
3177277,f,22.27944,114.17526,Apartment,Entire home/apt,2,1,0,1,Real Bed,66,1,92,10,10,10,10,10,9,0.94
3177295,f,22.27679,114.17781,Apartment,Entire home/apt,2,1,0,1,Real Bed,39,1,90,9,9,10,10,10,9,0.55
3187212,f,22.23567,114.10947,Apartment,Entire home/apt,2,1,1,2,Real Bed,2,0,100,10,10,10,10,10,10,0.03
3200751,f,22.35243,114.10889,Apartment,Private room,2,1,1,1,Real Bed,41,0,98,10,9,10,10,10,9,0.62
3202861,f,22.27857,114.15376,Apartment,Entire home/apt,6,2,3,4,Real Bed,12,1,98,10,10,10,10,10,10,0.17
3285845,f,22.28748,114.1429,Apartment,Entire home/apt,2,1,0,1,Real Bed,18,0,87,9,8,9,10,9,9,0.25
3288363,f,22.26972,114.18394,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.02
3298455,f,22.28158,114.18519,Apartment,Private room,2,1,1,1,Real Bed,11,0,100,10,10,10,10,10,10,0.16
3312954,f,22.28571,114.1491,Condominium,Entire home/apt,2,1,1,1,Real Bed,25,0,97,10,9,10,10,10,9,0.36
3312989,f,22.28295,114.15091,Apartment,Private room,2,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.02
3313861,f,22.27508,114.17229,Apartment,Entire home/apt,5,1,2,2,Real Bed,35,4,89,8,9,9,9,9,9,0.51
3313974,f,22.27913,114.17348,Apartment,Entire home/apt,5,2,2,4,Real Bed,219,8,85,8,8,9,9,10,8,3.07
3315931,t,22.29322,114.27265,Apartment,Private room,2,1,1,1,Real Bed,37,1,97,10,10,10,10,9,10,0.58
3344786,f,22.31226,114.17058,Apartment,Entire home/apt,10,2.5,3,5,Real Bed,197,14,84,8,8,9,9,10,8,2.84
3344846,f,22.2964,113.94144,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,0,97,10,10,10,10,8,10,0.01
3346038,t,22.2954,114.27099,Apartment,Private room,2,1,1,1,Real Bed,24,0,96,10,10,10,10,9,10,0.33
3351296,t,22.29469,114.27122,Apartment,Private room,2,1,1,1,Real Bed,2,0,90,9,10,9,9,10,10,0.03
3351826,t,22.29634,114.27194,Apartment,Entire home/apt,8,2,3,5,Real Bed,29,5,97,10,10,10,10,9,10,0.63
3358434,f,22.28611,114.14763,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,0,100,10,10,8,8,10,10,0.02
3360667,f,22.2977,114.17316,Apartment,Private room,1,1,1,0,Real Bed,1,0,80,8,10,10,10,10,8,0.02
3390345,f,22.30677,114.16827,Apartment,Entire home/apt,3,1,2,2,Real Bed,3,0,80,7,7,9,9,9,7,0.04
3403986,f,22.32879,114.16514,Apartment,Private room,2,1,1,1,Real Bed,74,0,74,8,8,8,8,8,8,1.18
3411574,f,22.40082,114.28421,Apartment,Private room,2,1,1,1,Real Bed,18,0,99,10,10,10,10,10,10,0.25
3469627,f,22.37892,114.18567,Apartment,Private room,1,1,1,1,Real Bed,52,1,95,10,10,10,10,10,9,0.73
3494305,f,22.30231,114.17448,Apartment,Entire home/apt,2,1,1,1,Real Bed,32,5,86,9,10,10,9,10,9,0.45
3514640,f,22.27455,114.17549,Apartment,Entire home/apt,5,1,2,2,Real Bed,2,0,100,10,10,10,10,10,10,0.04
3525683,f,22.28394,114.19254,Apartment,Entire home/apt,6,1,2,3,Real Bed,61,3,95,9,10,10,10,10,9,0.89
3528849,f,22.32,114.16146,Apartment,Private room,1,1,1,1,Real Bed,77,1,92,9,9,10,10,10,10,1.1
3535812,f,22.3153,114.16884,Apartment,Private room,4,1,0,2,Real Bed,43,1,93,9,9,10,10,10,9,0.65
3545636,f,22.31614,114.17082,Apartment,Private room,2,1,0,2,Real Bed,21,1,87,9,9,9,9,10,9,0.32
3546058,f,22.29286,114.19796,Apartment,Private room,1,1,1,1,Pull-out Sofa,10,0,96,9,10,10,9,10,9,0.15
3580565,f,22.29798,114.17269,Apartment,Entire home/apt,10,2,2,5,Real Bed,20,0,90,9,9,9,10,10,9,0.28
3586161,f,22.30299,114.29047,House,Entire home/apt,4,2.5,2,2,Real Bed,3,0,93,9,9,9,7,9,9,0.04
3596518,t,22.29493,114.27147,Apartment,Entire home/apt,8,2,3,3,Real Bed,25,0,91,10,9,9,10,9,9,0.38
3606840,f,22.29942,114.17354,Serviced apartment,Hotel room,2,1,1,1,Real Bed,61,0,91,10,9,10,10,10,9,0.85
3612299,f,22.29943,114.17355,Serviced apartment,Hotel room,2,1,1,1,Real Bed,46,0,90,9,9,10,10,10,9,0.64
3616954,t,22.28048,114.18293,Apartment,Private room,1,1,1,1,Real Bed,1,0,60,6,4,10,10,10,6,0.02
3617391,f,22.29943,114.17355,Apartment,Private room,1,1,1,1,Real Bed,24,0,83,9,9,10,10,9,8,0.34
3631518,f,22.29945,114.17355,Apartment,Private room,1,1,1,1,Real Bed,27,0,92,10,10,10,10,10,9,0.38
3647187,f,22.29086,114.19674,Apartment,Entire home/apt,4,1,1,2,Real Bed,100,4,89,9,9,10,9,10,9,1.4
3691533,f,22.30543,114.16975,Apartment,Entire home/apt,2,1,1,0,Real Bed,82,12,87,9,10,10,9,10,9,1.49
3712078,t,22.32133,114.16476,Loft,Entire home/apt,2,1,0,1,Real Bed,378,48,98,10,9,10,10,9,10,5.35
3712813,f,22.31666,114.1706,Apartment,Private room,2,1,0,1,Real Bed,10,0,82,10,9,10,9,10,8,0.15
3731098,f,22.33474,114.1584,Apartment,Private room,3,1,1,2,Real Bed,22,1,88,9,8,9,10,9,9,0.37
3739574,f,22.27154,114.17899,Apartment,Private room,1,1,1,1,Real Bed,2,0,90,10,10,9,10,9,10,0.03
3742111,f,22.37276,113.99178,Apartment,Entire home/apt,4,1,2,2,Real Bed,4,0,90,10,10,9,10,10,10,0.06
3753279,f,22.27751,114.17527,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,0,100,10,10,10,10,10,10,0.04
3775571,t,22.3063,114.16897,Apartment,Entire home/apt,1,1.5,1,2,Real Bed,250,1,97,10,10,10,10,10,10,3.53
3783735,f,22.31669,114.16932,Apartment,Private room,3,1,0,2,Real Bed,93,3,90,9,9,10,10,10,9,1.34
3803245,f,22.29099,114.19645,Apartment,Private room,2,1,1,1,Pull-out Sofa,1,0,100,10,6,10,10,10,10,0.05
3825902,f,22.27871,114.18456,Guest suite,Entire home/apt,2,1,1,1,Real Bed,25,0,89,9,9,9,9,10,9,0.35
3857230,f,22.29922,114.17351,Apartment,Entire home/apt,8,1,3,4,Real Bed,199,28,92,10,9,10,10,10,9,3.64
3870691,f,22.31617,114.16857,Apartment,Private room,2,1,0,2,Real Bed,56,9,94,10,9,10,10,10,10,0.83
3870727,f,22.3158,114.16894,Apartment,Private room,3,1,0,2,Real Bed,47,2,94,9,9,10,9,10,9,0.67
3884602,f,22.28713,114.14262,Apartment,Private room,2,1,2,1,Real Bed,18,1,93,10,9,9,9,10,9,0.26
3885448,f,22.29594,114.17476,Apartment,Entire home/apt,2,1,1,2,Real Bed,2,0,80,10,10,10,10,10,10,0.03
3886298,f,22.31262,114.16965,Apartment,Entire home/apt,13,2,3,7,Real Bed,118,16,92,9,9,10,10,10,9,1.9
3890627,f,22.31162,114.17039,Apartment,Entire home/apt,12,2,4,6,Real Bed,165,11,88,10,9,10,10,10,10,2.33
3901962,f,22.28712,114.14279,Apartment,Private room,2,1,1,1,Real Bed,15,0,98,10,10,10,10,10,10,0.21
3903088,f,22.31176,114.17177,Apartment,Entire home/apt,13,2,3,7,Real Bed,99,2,88,9,9,10,10,10,9,1.55
3903373,f,22.31351,114.16966,Apartment,Entire home/apt,12,2,4,0,Real Bed,73,6,92,9,9,10,10,10,9,1.03
3927160,f,22.31107,114.18765,Loft,Private room,2,2,1,1,Real Bed,45,0,93,9,9,9,10,9,10,0.65
3927208,f,22.31035,114.18764,Loft,Private room,2,2,1,1,Real Bed,19,0,92,9,9,9,9,8,9,0.27
3933852,f,22.31821,114.15674,Apartment,Private room,2,2,1,2,Real Bed,2,0,90,9,9,8,9,8,9,0.03
3972118,f,22.28392,114.15059,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,0,95,9,9,9,10,10,9,0.3
3974906,f,22.27814,114.17701,Apartment,Entire home/apt,4,1,2,2,Real Bed,79,2,98,10,10,10,10,10,10,1.13
4009419,f,22.30988,114.16988,Apartment,Private room,2,1,1,2,Real Bed,118,0,91,10,9,10,9,10,10,1.82
4053934,t,22.29025,114.20893,Apartment,Private room,1,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.02
4065267,f,22.27653,114.18649,Apartment,Entire home/apt,3,1,1,1,Real Bed,11,3,89,9,9,10,10,10,10,0.2
4078286,t,22.27945,114.15076,Apartment,Entire home/apt,2,1,0,1,Real Bed,140,8,98,10,10,10,10,10,9,2
4085605,f,22.28161,114.15162,Apartment,Entire home/apt,4,1,1,2,Real Bed,11,0,98,10,10,10,10,10,10,0.16
4107870,f,22.28133,114.12892,Apartment,Private room,1,1,1,1,Real Bed,2,0,90,10,10,10,10,10,10,0.03
4115736,f,22.2855,114.19085,Guesthouse,Shared room,1,1.5,1,6,Real Bed,39,0,90,9,9,10,9,10,9,0.87
4130509,f,22.28769,114.14141,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,0,80,10,8,10,10,10,8,0.01
4131018,t,22.31064,114.17257,Apartment,Private room,2,1,1,1,Real Bed,1,0,60,6,8,6,8,4,8,0.02
4138543,t,22.38403,114.18769,House,Private room,1,1,1,1,Real Bed,42,7,99,10,10,10,10,10,10,0.65
4139784,t,22.38357,114.1868,House,Private room,1,1,1,1,Real Bed,12,0,95,10,10,10,10,9,10,0.18
4142601,t,22.38402,114.18699,House,Private room,1,1,1,1,Real Bed,38,2,98,10,10,10,10,10,10,0.55
4174463,t,22.27609,114.18012,Apartment,Private room,1,1,1,1,Real Bed,1,0,40,6,4,2,4,6,6,0.02
4174529,t,22.29023,114.20046,Apartment,Private room,1,1,1,1,Real Bed,1,0,80,10,6,10,10,10,6,0.02
4174689,t,22.3133,114.17065,Apartment,Private room,1,1,1,1,Real Bed,1,0,80,8,8,8,8,10,8,0.02
4179484,f,22.27749,114.1726,Apartment,Entire home/apt,8,2,3,4,Real Bed,268,16,90,9,9,10,10,10,9,3.88
4191482,f,22.28201,114.15243,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.02
4193855,t,22.28045,114.15218,Apartment,Private room,2,1,1,1,Real Bed,1,0,60,8,4,6,4,10,6,0.02
4194976,f,22.2842,114.15031,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,0,98,10,10,10,10,10,9,0.15
4196169,f,22.31967,114.17035,Apartment,Entire home/apt,6,1,2,3,Real Bed,89,1,89,9,9,9,9,10,9,1.32
4201214,f,22.32081,114.17041,House,Entire home/apt,5,1,2,2,Real Bed,32,0,87,9,9,9,9,9,9,0.46
4218574,t,22.28183,114.14943,Apartment,Private room,2,1,1,1,Real Bed,1,0,80,6,8,10,10,10,8,0.02
4219587,f,22.30522,114.17188,Boutique hotel,Private room,2,1,1,2,Real Bed,22,0,87,9,8,10,10,10,9,0.33
4229985,t,22.28133,114.15587,Apartment,Entire home/apt,2,1,0,1,Real Bed,54,1,87,9,9,9,10,9,9,1.39
4246603,t,22.30791,114.16576,Boutique hotel,Private room,3,1,0,2,Real Bed,33,2,97,10,10,10,10,9,10,0.49
4253961,f,22.3221,114.16991,Apartment,Entire home/apt,2,1,1,2,Real Bed,220,13,98,10,10,10,10,10,10,3.23
4271463,f,22.31095,114.18788,Apartment,Entire home/apt,2,1,1,1,Real Bed,23,0,83,9,8,9,9,9,8,0.34
4293140,f,22.2808,114.18344,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,187,8,88,9,9,9,9,10,9,2.79
4318601,f,22.27577,114.17167,Apartment,Entire home/apt,4,1,1,2,Real Bed,8,0,88,9,9,10,9,10,9,0.12
4325172,f,22.28506,114.15162,Apartment,Entire home/apt,3,1,1,2,Real Bed,5,0,95,10,10,10,10,9,9,0.07
4373159,f,22.29983,114.17437,Apartment,Entire home/apt,2,1,1,0,Real Bed,6,1,80,10,10,10,8,10,9,0.27
4404452,f,22.32139,114.13595,Apartment,Entire home/apt,3,1,1,1,Real Bed,1,0,100,10,10,10,10,10,10,0.03
4406834,f,22.31567,114.16874,Apartment,Private room,4,1,0,2,Real Bed,58,5,92,10,9,10,10,10,10,0.87
4412450,f,22.30275,114.17509,Apartment,Private room,2,1,1,1,Real Bed,97,0,96,10,10,10,10,10,10,1.41
4436837,t,22.307,114.1662,Boutique hotel,Private room,3,1,1,2,Real Bed,304,23,97,10,10,10,10,10,10,4.53
4440634,f,22.28327,114.14968,Apartment,Entire home/apt,2,1,1,1,Real Bed,2,0,100,10,10,10,9,10,10,0.04
4466635,f,22.28376,114.19244,Apartment,Entire home/apt,3,1,1,1,Pull-out Sofa,131,8,89,9,9,9,9,9,9,1.93
4471776,t,22.23027,114.11394,Apartment,Entire home/apt,3,1,0,1,Real Bed,105,38,99,10,10,10,10,9,10,1.58
4488539,f,22.28517,114.14772,Apartment,Private room,2,1,1,1,Real Bed,3,0,90,10,7,8,10,10,10,0.05
4503476,f,22.28087,114.18255,Apartment,Entire home/apt,4,2,3,4,Real Bed,80,6,87,9,8,9,9,10,9,1.17
4503527,t,22.29371,114.26857,Apartment,Private room,2,1,1,1,Real Bed,10,0,100,10,10,10,10,10,10,0.15
4505019,f,22.30315,114.18597,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,4,98,10,10,10,10,9,10,2.25
4506943,f,22.31763,114.17005,Apartment,Entire home/apt,7,1,2,2,Real Bed,4,0,93,10,9,8,10,10,9,0.06
4508129,f,22.30964,114.17023,Other,Shared room,10,2,1,10,Real Bed,239,7,95,10,10,10,10,10,10,3.51
4517169,t,22.29322,114.20237,Condominium,Entire home/apt,4,1,2,2,Real Bed,4,1,100,10,10,10,10,10,9,0.16
4520543,t,22.28067,114.15521,Apartment,Entire home/apt,2,1,1,1,Real Bed,54,4,98,10,10,10,10,10,9,0.8
4520730,t,22.2976,114.17181,Other,Private room,2,1,1,1,Real Bed,73,4,96,10,10,10,10,10,9,1.12
4533822,f,22.29115,113.94939,Apartment,Entire home/apt,5,1,2,2,Real Bed,9,1,87,9,8,9,9,9,9,0.13
